run_id,budget,performance,hp_config.buffer_alpha,hp_config.buffer_batch_size,hp_config.buffer_beta,hp_config.buffer_epsilon,hp_config.buffer_prio_sampling,hp_config.buffer_size,hp_config.learning_rate,hp_config.learning_starts,hp_config.tau,seed
131,50000,0.0800861833546963,0.1441929487774213,1024,0.9261410750395164,2.1053675877943742e-06,True,24699,6.87664510073979e-05,1448,0.6530388819335439,6
132,50000,0.0103278408666184,0.9286964049323744,1024,0.8179892447437047,3.60789904494928e-05,True,44988,7.933585727475693e-05,1148,0.6715360472473433,6
133,50000,1.5976460448674654,0.2938495162099904,256,0.4052301598213302,3.4885085985280664e-08,False,106707,0.0200241178090306,1337,0.3508462730519495,6
134,50000,0.0106395731319039,0.5533607747253116,1024,0.1076242650355829,1.0124519036102302e-05,True,98159,0.0109098560617554,104,0.6308891043472397,6
135,50000,,0.5074285435697682,256,0.1568951483006019,7.350140322473648e-06,False,117978,0.0815152540565358,2033,0.1274293631821082,6
136,50000,0.3448689437241118,0.9388735755943226,256,0.4636301371610259,6.123966116477999e-06,True,68402,8.493442307178191e-06,214,0.1253930263053025,6
137,50000,0.0016911111012746,0.3640626444997366,256,0.4306053819896726,2.094042662371433e-06,True,11231,2.0579949755022792e-06,569,0.1776195636381647,6
138,50000,,0.9654440234857896,256,0.8074078130309466,8.521964264151084e-07,False,61949,0.0722462618047948,745,0.7900365934443375,6
139,50000,0.0486254913115074,0.55974116639229,512,0.9559112739727232,9.807986215994649e-07,True,50701,0.008089257093238,1421,0.9171769265382084,6
140,50000,99.8999999999986,0.266783610300105,1024,0.4652764553205757,7.379870395119786e-07,False,117536,0.0203214559247727,735,0.8888238273700466,6
141,50000,0.000822226279574,0.6422230858649989,512,0.0453852556754789,7.089908346523551e-06,False,94562,0.0054968514020296,1626,0.3076446471097991,6
142,50000,0.0042626946156342,0.8027906130769547,512,0.4785929384446518,2.374813828243634e-06,True,13197,2.8899266891631756e-05,2014,0.1483483210763054,6
143,50000,0.2512635544372326,0.3372903377516182,256,0.337956191489799,3.9960547747044494e-08,False,101577,8.20013677333011e-05,50,0.8327208028554244,6
144,50000,0.0267160370511579,0.6639308153730947,256,0.9961105583000852,3.170787862774181e-09,False,36034,0.0001502336890396,1629,0.6807332724340702,6
145,50000,0.0053069415393979,0.9384857306995988,512,0.1068320598642622,2.6412032087010367e-05,False,85720,1.8563836586786048e-06,811,0.1757614612649438,6
146,50000,0.0174490181225885,0.8236848693237903,1024,0.8842468213459439,6.805742835102863e-05,False,119314,0.0011853577150869,76,0.0241089999987929,6
147,50000,,0.3486828364517508,1024,0.8674733592614837,6.368873810849634e-05,True,6326,0.036848344578061,625,0.5624075266035363,6
148,50000,0.0056733118541666,0.9826204341707028,512,0.6692126843267415,1.010177795527712e-07,False,63809,1.5403367954345064e-05,555,0.2654786204130231,6
149,50000,0.0513961467674261,0.5369971249759752,1024,0.9497871010427108,2.9541794680879475e-06,False,21122,7.418449165182538e-05,847,0.6895164277004683,6
150,50000,0.0161195151870587,0.3029330566131049,256,0.3623302630944594,1.1259274510312671e-05,False,9980,2.461673771898079e-06,760,0.7689251401000967,6
151,50000,0.0469846047532595,0.6917965922138938,1024,0.7695379653935559,2.7274924961264284e-08,False,65670,0.004990711968142,1960,0.2852100453475112,6
152,50000,0.0002130164654802,0.7953488560294777,512,0.5844354921548255,7.488570051551565e-06,False,5389,5.457585052098514e-06,1549,0.0929534393809837,6
153,50000,0.0001007312366793,0.5209624637336822,256,0.2815527468043239,3.2299991996741583e-06,True,104928,0.0001668763441107,1029,0.544647484056755,6
154,50000,0.0902297493975278,0.649088851633699,512,0.1100964156578564,3.9074612813472793e-08,True,67191,3.8917340557103175e-05,1963,0.966076935200478,6
155,50000,0.0264030289356043,0.623924621762559,512,0.9855247789214348,2.7315915222566125e-05,False,38334,6.725044161734593e-05,412,0.4922766456482009,6
156,50000,0.0091764455869694,0.9904648369181838,1024,0.1271659396792744,1.3364460952919035e-09,False,64934,1.0021885601999808e-05,1380,0.6477809461505217,6
157,50000,0.008102959996339,0.1308647507681025,256,0.0694771846701253,1.120217542382694e-08,True,24014,0.0026750735641895,101,0.1108360690957343,6
158,50000,0.017518082661139,0.1428319016975047,256,0.3057628077434215,1.8850328657697392e-08,False,119765,0.0004676162751386,1934,0.402644011004804,6
159,50000,,0.1156156223346863,512,0.3031664956805464,2.931128184272347e-07,False,55878,0.0474026433656195,1812,0.7049578192145352,6
160,50000,,0.4947880632409036,256,0.403043530109857,3.3266544907516347e-06,True,13396,0.0346331734198996,1452,0.6191236623687462,6
161,50000,0.0395583939794344,0.7945739165528274,1024,0.4886244081893131,2.546485789972814e-05,False,33332,0.0010907539614543,1078,0.5425663213603834,6
162,50000,0.0183957340971748,0.9382864630249164,256,0.9835996384522304,3.24082868374009e-05,True,98282,0.0070022074243864,1389,0.3266355504893227,6
163,50000,,0.2044864819027444,1024,0.8445435634370734,1.205768526097429e-09,False,53715,0.03093419192074,658,0.4794429641409855,6
164,50000,0.0300327638168358,0.5196194329948345,256,0.7157633796719173,1.420305358684654e-05,True,35692,1.549613558657973e-06,1959,0.6704971324967853,6
165,50000,0.3123615513766579,0.9645584152602336,512,0.8040478386566577,7.448518819541344e-08,True,46029,0.0019467521752248,736,0.9013637770881834,6
166,50000,0.0138958708701007,0.9834421163996536,256,0.2016870574984715,3.6412455169340926e-09,True,28119,0.0001713825505672,1714,0.2296057902048961,6
167,50000,0.0638358674500226,0.4990058031055792,1024,0.6705425597188082,9.781266656355534e-06,False,117676,0.000877628611925,93,0.2060029719403969,6
168,50000,0.0302391719703696,0.4107258926675765,512,0.7742115587348702,1.1626008322725585e-07,False,95000,3.857456046705681e-05,2006,0.6531599302834772,6
169,50000,0.6745408219392259,0.8821880801782699,512,0.7441870760808005,7.123940902783178e-06,False,18912,0.0006186102629919,877,0.9239274309620028,6
170,50000,0.0417262070595846,0.1140437473065092,1024,0.8766968108523633,2.339545025703889e-09,True,86397,0.004906340991484,1857,0.8018667812264878,6
171,50000,0.0199939025674082,0.3178210765406486,512,0.7047679053064955,4.922482794428326e-09,True,58256,3.099052928079058e-05,1767,0.5904145483054117,6
172,50000,6.648614348514053e-05,0.355178545741184,1024,0.8068296640686965,9.81238060761042e-05,False,50334,4.340046761897075e-06,1722,0.06916033878079,6
173,50000,1.1358457429049218,0.3567684952714056,1024,0.9611588087106496,1.5952287481577015e-06,False,6075,0.0003735955593427,1120,0.34669973866287,6
174,50000,0.0007699586663119,0.0779108664063455,256,0.3644040974925844,1.4986835230600744e-07,False,86971,3.873997769827797e-05,674,0.0294947262964666,6
175,50000,1.2431800391185756e-05,0.0504661114930781,256,0.7428425476982071,1.385380759859518e-06,False,92507,0.0191795025263051,1475,0.9792208098108146,6
176,50000,6.457742676497185e-06,0.8998369671087992,512,0.59227609378626,1.483662779635327e-09,False,16678,0.0050319461309112,1682,0.3793239840121511,6
177,50000,0.0006612793444019,0.2048835341186606,256,0.751119945771282,1.8334439850169859e-07,False,109936,5.4065307916218325e-06,1883,0.4175101949133523,6
178,50000,0.0013937608215799,0.3122143397983161,1024,0.9907451756803354,9.873271709586764e-09,False,13694,0.0017970907934422,1695,0.6876535610588269,6
179,50000,0.0019221914636995,0.4231598106419698,512,0.3991911910711829,8.882988297445423e-07,False,111561,1.852030357104987e-06,372,0.1211020726700056,6
180,50000,,0.2014012943592448,512,0.5114663657963976,1.4038028993395734e-06,False,106926,0.0881946388461734,1358,0.8469108734810853,6
181,50000,0.0852252664095391,0.7802584584554519,256,0.8769353475325737,1.6361220201470703e-09,True,33591,0.0002044031800427,1308,0.1107525638790993,6
182,50000,0.0004444992319419,0.6762800324964916,1024,0.1934597903835731,1.1902173428739373e-07,False,54778,0.0099804392261291,1968,0.8009636323680982,6
183,50000,0.0479698348076821,0.0872128896970663,1024,0.0759303689131956,1.5130452838995633e-08,True,24524,0.0004381024029884,1376,0.4756180695126806,6
184,50000,0.0679043940295588,0.9600986826389512,256,0.7655088279522451,2.243421576885033e-05,False,55303,0.0009570226885292,878,0.5596419435001357,6
185,50000,0.0278717943521896,0.4227646126075136,512,0.6983930034581345,2.912433818534213e-09,True,102297,0.0071678141143472,576,0.3834962433391026,6
186,50000,0.154616503258884,0.9267662415621956,1024,0.6182028369798346,1.2807102755294911e-08,True,52333,0.0023074680496769,1697,0.8541621156848467,6
187,50000,0.0009555332826407,0.0424481422804297,256,0.345703642592629,8.78336751194254e-09,False,92334,0.0003838532322095,2014,0.1526179556799338,6
188,50000,0.3418612969404623,0.9006551862943921,256,0.1715498884589795,3.02758260446416e-06,True,68346,0.0001262314823939,1492,0.9016684864207763,6
189,50000,0.0334378015031616,0.7721727995223648,1024,0.04261599404592,3.55612887251877e-08,False,50512,1.4330942876524482e-05,630,0.9459766606876896,6
190,50000,0.004249792982644,0.301239071072638,512,0.0136726760125184,1.680305064576539e-05,True,25312,1.889394233154095e-05,1812,0.2143868971338516,6
191,50000,0.0026867885602244,0.7995510972592605,1024,0.927750363098532,3.78274066329529e-09,True,89411,9.550008791919848e-06,586,0.175074164310249,6
192,50000,0.0405707241883699,0.1809697192934988,512,0.1185862314918289,4.059645321804149e-08,True,3944,8.743107784398547e-05,192,0.4986427458347149,6
193,50000,0.0264082786863569,0.8274808066715253,1024,0.0896440303820265,1.0142354552434194e-06,False,29337,0.0064510819254577,1825,0.8080629099260397,6
194,50000,0.0009638634832071,0.1162280212003494,256,0.1998068688226272,2.2510581021283497e-08,False,46743,0.003288782503492,723,0.1628811704080543,6
195,50000,0.2513573539791326,0.3195629450511748,1024,0.9589470208026142,1.0903443320910022e-08,False,33546,0.0272682782622827,339,0.6693003195071163,6
196,50000,0.0394122032014844,0.0933691520660506,1024,0.7036270111941374,1.6183732709884543e-05,False,57752,0.0012865064175655,1083,0.4746905115937014,6
197,50000,2.6711389343327427,0.7618557489430664,256,0.1794603276736069,1.4428236527211126e-07,True,9843,0.0166860085619488,1581,0.5484822848049549,6
198,50000,0.0090073092804926,0.9795312918917252,256,0.7690026080175962,2.1470984481752198e-08,True,27113,0.0088143330700404,295,0.8416165307579252,6
199,50000,0.0072708693572926,0.6649618717475355,256,0.8128719142841518,1.3765074961788772e-06,False,90104,0.0006391527136576,1714,0.2852697359182098,6
200,50000,0.2458535161272243,0.551480561226118,256,0.9685223471796036,1.3520149821779748e-08,True,39793,0.0003254969960107,58,0.5636558170335683,6
201,50000,0.0278496664384881,0.8755399472017179,1024,0.6267386397485213,6.022943005998617e-05,False,99092,0.0010932242002642,999,0.0231829521140026,6
202,50000,0.0283604005200107,0.610199287164276,1024,0.8199200395237887,5.0468827984687886e-08,True,94308,0.0052443190264618,1981,0.8760939383199454,6
203,50000,0.9639778129267578,0.5601059990196833,256,0.4886656518001204,3.70233122736464e-08,False,36919,0.0203758136410062,1730,0.3223105055953854,6
204,50000,0.0091388808032866,0.603585532910255,512,0.9100018294582776,8.645786506313357e-09,False,116476,7.52276677546169e-06,413,0.6967861052855057,6
205,50000,0.0005269839029027,0.7813623852796648,512,0.6135896004956501,1.1572096432736346e-08,True,14357,4.0467802927888433e-05,583,0.4501791065013958,6
206,50000,,0.93082509862126,256,0.4073743641584733,1.196702216856272e-06,False,16865,0.03884928989395,166,0.4859339831886617,6
207,50000,0.0025347422325079,0.460043968558178,256,0.353985071434689,1.865633543996984e-07,False,114654,0.0003932134758774,1782,0.6120898698200117,6
208,50000,0.0174652933445696,0.3555964685677987,256,0.4190034240649372,4.112646812698379e-07,True,18375,0.001002125515264,461,0.8389531123204845,6
209,50000,,0.3336728272764487,256,0.0926952826697638,4.848585994493147e-05,True,17789,0.0205745473672046,521,0.6692918966468719,6
210,50000,0.0192428217855614,0.8185584301595924,512,0.9579136580133708,3.5027931868294305e-06,True,67461,0.0038988150195618,1643,0.0360581219312506,6
211,50000,0.0540764201583032,0.7216901261187102,1024,0.749365472826003,3.645404524590497e-07,True,66392,0.0033359420224016,1891,0.6208648585347137,6
212,50000,0.1469245690569592,0.8889559632206349,1024,0.077653013664459,3.192573834861116e-07,True,34953,6.020572022075759e-05,644,0.5828238803159292,6
213,50000,0.1077906993744991,0.6867654853500215,256,0.1384649963426975,1.968083882235165e-09,False,23169,1.1123461887516248e-06,1900,0.5417690148924083,6
214,50000,0.0004952647175206,0.101523698444503,1024,0.9833707109072168,1.7498600255880917e-07,True,15009,8.09596707376722e-05,1814,0.1565582924849844,6
215,50000,,0.8257501930626686,256,0.4628148117979529,1.6671923343066431e-06,True,74166,0.0527254879163871,328,0.7323152692049992,6
216,50000,0.13591461333871,0.613002958964108,256,0.0161413805622723,1.11281315897213e-09,False,113193,0.0016653025126564,1463,0.4989268320513317,6
217,50000,0.0217895042419083,0.5860700532082241,256,0.8780524141966245,6.367414811608784e-06,False,36446,1.3648623661824292e-05,256,0.9645676590498844,6
218,50000,,0.7830763327817434,256,0.5571596063971318,1.1717663992763609e-07,True,20306,0.0656674230318091,624,0.9420248987671038,6
219,50000,0.0082572533858789,0.0848545663344335,512,0.1383228580315925,1.0566640358157604e-09,False,14574,0.0040749534753572,1430,0.1845695783898442,6
220,50000,0.0036771129906059,0.9423247218328614,1024,0.3049905615153606,3.5169712631738035e-06,False,41741,7.549928040229262e-05,735,0.6204522591165533,6
221,50000,0.041534078331578,0.9014060450747776,256,0.8764476137379552,1.3748831280403274e-09,False,50332,0.0090449831295463,1477,0.4853067290737321,6
222,50000,0.1142649657405252,0.6474253963553708,512,0.8134032859156644,2.401153530349133e-07,False,30830,0.0010597784498018,620,0.5815111743975523,6
223,50000,0.0125640902925265,0.1779813344183291,256,0.4228594437800736,1.3617506007942288e-07,True,16680,1.570553359294644e-06,51,0.2788347871064109,6
224,50000,0.0867541990718973,0.4672349077403178,1024,0.4801229837068689,3.313249164891548e-05,True,22518,4.926885436357985e-05,1183,0.854208796315003,6
225,50000,,0.3566999324370107,256,0.0712702771544668,1.2779603761317293e-05,True,69025,0.082751731713598,3,0.1539956392918773,6
226,50000,0.0967260768828996,0.7813198840791619,1024,0.7715546478424279,4.841661860297196e-07,False,48160,0.0010226299092774,129,0.4157588754082653,6
227,50000,0.0018907287075486,0.7252750866348228,256,0.9443893131824168,2.7159191556060955e-06,True,92517,2.605096761741696e-06,1997,0.0587924064828229,6
228,50000,0.0112924805142725,0.9341213322372312,256,0.7602458666139815,1.0008488561547926e-09,True,90149,0.0004588601623969,235,0.3996934483789025,6
229,50000,0.0020124103790026,0.3817938615336971,512,0.6712973017356156,1.6001150575178138e-05,True,47665,5.24665696781212e-06,1649,0.7162367013604144,6
230,50000,0.2468636584229196,0.4145906234801385,512,0.6685310159677699,6.668496832762305e-09,True,38799,0.0009504408590642,997,0.6956290805944958,6
231,50000,0.0056390949802046,0.8214929075187899,512,0.1429243534806466,1.7911831660655624e-05,False,89059,0.0033367469183027,1983,0.3023542491124558,6
232,50000,0.0146949174551652,0.7082537050514695,512,0.4014566137094553,1.422240964234219e-08,True,113849,2.9030481208008816e-05,504,0.5873065986890837,6
233,50000,0.0141302574034598,0.2654555971743371,512,0.8358344939906746,1.4190626566929572e-08,True,73658,0.0005347424024243,1997,0.6835665518512432,6
234,50000,0.0030589987525695,0.7425467796279555,1024,0.4202936449762358,5.982725477245796e-08,True,22940,1.534433813536568e-05,376,0.7572360542645988,6
235,50000,0.0727861759426283,0.5405241514633505,1024,0.8222575392309799,1.4251799583205476e-08,True,85302,9.200146215376644e-05,59,0.4406056668366092,6
236,50000,0.003706356998243,0.9091903555512602,512,0.3389264272783195,8.86391157037139e-05,False,44569,3.236664293956483e-06,1614,0.7109941841528801,6
237,50000,0.9016590496646184,0.9226966412560792,256,0.1237751064883496,4.172176110760681e-06,True,21976,3.972250944542886e-05,1673,0.5441412390585344,6
238,50000,0.2240702457780584,0.0553918515512581,512,0.6871398152528104,4.918607779422548e-07,False,27767,0.017325934090823,1150,0.7161135529102698,6
239,50000,0.0144094176639851,0.9820455748431696,512,0.8822559465497435,1.0874394136185036e-09,True,71253,3.607837577965015e-05,508,0.285156003636869,6
240,50000,0.02519337081334,0.3252189052644816,1024,0.5735040125086351,8.8141383443426e-06,False,101313,0.0001183643032222,863,0.927003221339178,6
241,50000,0.2373973701740174,0.6651459586583663,256,0.5467650845515436,6.026099498896469e-08,False,2648,0.0011505470026429,1482,0.2960177036437816,6
242,50000,0.3047763715663658,0.9739051030739668,1024,0.9164963125759544,1.2478440046397031e-09,False,36080,0.0175850324748055,1296,0.5434882342778986,6
243,50000,,0.1234422879788496,512,0.6355851048928624,6.019515631258203e-05,False,116122,0.0642732969603433,1332,0.5108489042769078,6
244,50000,0.1441759058877578,0.4713615263877888,1024,0.0379741161420391,3.7071570947910503e-09,True,91081,4.991776351698219e-05,1307,0.60774507480414,6
