algorithm,environment,run_id,run_seed,approach_seed,runtime
DQN,MiniGrid-FourRooms,42,0,43,149.713
DQN,MiniGrid-FourRooms,87,0,43,150.982
DQN,MiniGrid-FourRooms,24,0,43,152.648
DQN,MiniGrid-FourRooms,54,0,43,132.212
DQN,MiniGrid-FourRooms,48,0,43,152.862
DQN,MiniGrid-FourRooms,57,0,43,151.296
DQN,MiniGrid-FourRooms,18,0,43,152.58
DQN,MiniGrid-FourRooms,51,0,43,135.112
DQN,MiniGrid-FourRooms,21,0,43,126.048
DQN,MiniGrid-FourRooms,74,2,43,129.765
DQN,MiniGrid-FourRooms,62,2,43,126.568
DQN,MiniGrid-FourRooms,86,2,43,149.243
DQN,MiniGrid-FourRooms,71,2,43,151.544
DQN,MiniGrid-FourRooms,68,2,43,120.756
DQN,MiniGrid-FourRooms,8,2,43,131.651
DQN,MiniGrid-FourRooms,80,2,43,118.495
DQN,MiniGrid-FourRooms,38,2,43,123.889
DQN,MiniGrid-FourRooms,77,2,43,129.987
DQN,MiniGrid-FourRooms,20,2,43,157.437
DQN,MiniGrid-FourRooms,5,2,43,123.901
DQN,MiniGrid-FourRooms,23,2,43,127.471
DQN,MiniGrid-FourRooms,56,2,43,131.851
DQN,MiniGrid-FourRooms,50,2,43,151.291
DQN,MiniGrid-FourRooms,2,2,43,120.944
DQN,MiniGrid-FourRooms,89,2,43,160.381
DQN,MiniGrid-FourRooms,53,2,43,129.827
DQN,MiniGrid-FourRooms,11,2,43,151.511
DQN,MiniGrid-FourRooms,65,2,43,132.445
DQN,MiniGrid-FourRooms,17,2,43,123.512
DQN,MiniGrid-FourRooms,35,2,43,153.837
DQN,MiniGrid-FourRooms,32,2,43,131.02
DQN,MiniGrid-FourRooms,59,2,43,151.048
DQN,MiniGrid-FourRooms,26,2,43,155.576
DQN,MiniGrid-FourRooms,92,2,43,153.631
DQN,MiniGrid-FourRooms,41,2,43,153.487
DQN,MiniGrid-FourRooms,95,2,43,153.66
DQN,MiniGrid-FourRooms,14,2,43,130.745
DQN,MiniGrid-FourRooms,44,2,43,154.336
DQN,MiniGrid-FourRooms,83,2,43,120.972
DQN,MiniGrid-FourRooms,47,2,43,154.336
DQN,MiniGrid-FourRooms,29,2,43,124.139
DQN,MiniGrid-FourRooms,22,1,43,130.374
DQN,MiniGrid-FourRooms,37,1,43,121.458
DQN,MiniGrid-FourRooms,94,1,43,159.813
DQN,MiniGrid-FourRooms,64,1,43,131.381
DQN,MiniGrid-FourRooms,16,1,43,119.991
DQN,MiniGrid-FourRooms,70,1,43,159.179
DQN,MiniGrid-FourRooms,10,1,43,152.641
DQN,MiniGrid-FourRooms,25,1,43,151.569
DQN,MiniGrid-FourRooms,49,1,43,152.296
DQN,MiniGrid-FourRooms,85,1,43,149.158
DQN,MiniGrid-FourRooms,58,1,43,157.132
DQN,MiniGrid-FourRooms,34,1,43,157.995
DQN,MiniGrid-FourRooms,31,1,43,135.204
DQN,MiniGrid-FourRooms,76,1,43,130.057
DQN,MiniGrid-FourRooms,7,1,43,129.632
DQN,MiniGrid-FourRooms,19,1,43,154.509
DQN,MiniGrid-FourRooms,40,1,43,151.375
DQN,MiniGrid-FourRooms,88,1,43,150.681
DQN,MiniGrid-FourRooms,13,1,43,132.925
DQN,MiniGrid-FourRooms,73,1,43,129.858
DQN,MiniGrid-FourRooms,4,1,43,121.395
DQN,MiniGrid-FourRooms,43,1,43,152.022
DQN,MiniGrid-FourRooms,61,1,43,118.478
DQN,MiniGrid-FourRooms,91,1,43,151.872
DQN,MiniGrid-FourRooms,67,1,43,120.884
DQN,MiniGrid-FourRooms,55,1,43,127.752
DQN,MiniGrid-FourRooms,46,1,43,153.043
DQN,MiniGrid-FourRooms,52,1,43,130.197
DQN,MiniGrid-FourRooms,79,1,43,127.689
DQN,MiniGrid-FourRooms,82,1,43,121.04
DQN,MiniGrid-FourRooms,28,1,43,120.514
DQN,MiniGrid-FourRooms,1,1,43,118.193
DQN,MiniGrid-FourRooms,39,0,42,261.084
DQN,MiniGrid-FourRooms,69,0,42,282.582
DQN,MiniGrid-FourRooms,66,0,42,289.16
DQN,MiniGrid-FourRooms,93,0,42,210.093
DQN,MiniGrid-FourRooms,9,0,42,256.684
DQN,MiniGrid-FourRooms,81,0,42,290.999
DQN,MiniGrid-FourRooms,60,0,42,287.494
DQN,MiniGrid-FourRooms,6,0,42,257.757
DQN,MiniGrid-FourRooms,45,0,42,221.05
DQN,MiniGrid-FourRooms,3,0,42,291.072
DQN,MiniGrid-FourRooms,90,0,42,231.573
DQN,MiniGrid-FourRooms,36,0,42,218.699
DQN,MiniGrid-FourRooms,72,0,42,229.195
DQN,MiniGrid-FourRooms,0,0,42,214.837
DQN,MiniGrid-FourRooms,78,0,42,238.703
DQN,MiniGrid-FourRooms,63,0,42,286.463
DQN,MiniGrid-FourRooms,33,0,42,239.381
DQN,MiniGrid-FourRooms,30,0,42,283.132
DQN,MiniGrid-FourRooms,75,0,42,214.493
DQN,MiniGrid-FourRooms,15,0,42,269.024
DQN,MiniGrid-FourRooms,27,0,42,234.403
DQN,MiniGrid-FourRooms,84,0,42,282.399
DQN,MiniGrid-FourRooms,12,0,42,240.192
DQN,MiniGrid-FourRooms,42,0,42,232.343
DQN,MiniGrid-FourRooms,87,0,42,262.45
DQN,MiniGrid-FourRooms,24,0,42,229.985
DQN,MiniGrid-FourRooms,54,0,42,244.286
DQN,MiniGrid-FourRooms,48,0,42,279.244
DQN,MiniGrid-FourRooms,57,0,42,265.142
DQN,MiniGrid-FourRooms,18,0,42,219.544
DQN,MiniGrid-FourRooms,51,0,42,229.223
DQN,MiniGrid-FourRooms,21,0,42,251.136
DQN,MiniGrid-FourRooms,74,2,42,206.577
DQN,MiniGrid-FourRooms,62,2,42,257.209
DQN,MiniGrid-FourRooms,86,2,42,292.449
DQN,MiniGrid-FourRooms,71,2,42,280.84
DQN,MiniGrid-FourRooms,68,2,42,281.698
DQN,MiniGrid-FourRooms,8,2,42,186.593
DQN,MiniGrid-FourRooms,80,2,42,215.142
DQN,MiniGrid-FourRooms,38,2,42,230.756
DQN,MiniGrid-FourRooms,77,2,42,202.173
DQN,MiniGrid-FourRooms,20,2,42,236.94
DQN,MiniGrid-FourRooms,5,2,42,271.423
DQN,MiniGrid-FourRooms,23,2,42,201.018
DQN,MiniGrid-FourRooms,56,2,42,237.441
DQN,MiniGrid-FourRooms,50,2,42,281.844
DQN,MiniGrid-FourRooms,2,2,42,249.618
DQN,MiniGrid-FourRooms,89,2,42,245.409
DQN,MiniGrid-FourRooms,53,2,42,252.237
DQN,MiniGrid-FourRooms,11,2,42,209.755
DQN,MiniGrid-FourRooms,65,2,42,268.87
DQN,MiniGrid-FourRooms,17,2,42,250.683
DQN,MiniGrid-FourRooms,35,2,42,236.793
DQN,MiniGrid-FourRooms,32,2,42,293.348
DQN,MiniGrid-FourRooms,59,2,42,290.982
DQN,MiniGrid-FourRooms,26,2,42,248.836
DQN,MiniGrid-FourRooms,92,2,42,245.448
DQN,MiniGrid-FourRooms,41,2,42,285.624
DQN,MiniGrid-FourRooms,95,2,42,205.206
DQN,MiniGrid-FourRooms,14,2,42,257.227
DQN,MiniGrid-FourRooms,44,2,42,209.32
DQN,MiniGrid-FourRooms,83,2,42,265.954
DQN,MiniGrid-FourRooms,47,2,42,227.484
DQN,MiniGrid-FourRooms,29,2,42,236.781
DQN,MiniGrid-FourRooms,22,1,42,250.968
DQN,MiniGrid-FourRooms,37,1,42,199.414
DQN,MiniGrid-FourRooms,94,1,42,206.211
DQN,MiniGrid-FourRooms,64,1,42,269.48
DQN,MiniGrid-FourRooms,16,1,42,249.619
DQN,MiniGrid-FourRooms,70,1,42,284.975
DQN,MiniGrid-FourRooms,10,1,42,197.725
DQN,MiniGrid-FourRooms,25,1,42,208.962
DQN,MiniGrid-FourRooms,49,1,42,264.103
DQN,MiniGrid-FourRooms,85,1,42,283.176
DQN,MiniGrid-FourRooms,58,1,42,292.688
DQN,MiniGrid-FourRooms,34,1,42,209.762
DQN,MiniGrid-FourRooms,31,1,42,286.788
DQN,MiniGrid-FourRooms,76,1,42,240.594
DQN,MiniGrid-FourRooms,7,1,42,259.451
DQN,MiniGrid-FourRooms,19,1,42,237.787
DQN,MiniGrid-FourRooms,40,1,42,282.755
DQN,MiniGrid-FourRooms,88,1,42,241.896
DQN,MiniGrid-FourRooms,13,1,42,219.337
DQN,MiniGrid-FourRooms,73,1,42,239.021
DQN,MiniGrid-FourRooms,4,1,42,278.64
DQN,MiniGrid-FourRooms,43,1,42,204.033
DQN,MiniGrid-FourRooms,61,1,42,280.714
DQN,MiniGrid-FourRooms,91,1,42,213.72
DQN,MiniGrid-FourRooms,67,1,42,281.832
DQN,MiniGrid-FourRooms,55,1,42,201.997
DQN,MiniGrid-FourRooms,46,1,42,256.037
DQN,MiniGrid-FourRooms,52,1,42,268.656
DQN,MiniGrid-FourRooms,79,1,42,231.644
DQN,MiniGrid-FourRooms,82,1,42,289.436
DQN,MiniGrid-FourRooms,28,1,42,198.602
DQN,MiniGrid-FourRooms,1,1,42,246.617
DQN,MiniGrid-FourRooms,39,0,44,117.027
DQN,MiniGrid-FourRooms,69,0,44,116.443
DQN,MiniGrid-FourRooms,66,0,44,155.423
DQN,MiniGrid-FourRooms,93,0,44,127.913
DQN,MiniGrid-FourRooms,9,0,44,151.932
DQN,MiniGrid-FourRooms,81,0,44,117.052
DQN,MiniGrid-FourRooms,60,0,44,128.617
DQN,MiniGrid-FourRooms,6,0,44,115.895
DQN,MiniGrid-FourRooms,45,0,44,151.469
DQN,MiniGrid-FourRooms,3,0,44,128.241
DQN,MiniGrid-FourRooms,90,0,44,117.94
DQN,MiniGrid-FourRooms,36,0,44,131.94
DQN,MiniGrid-FourRooms,72,0,44,150.423
DQN,MiniGrid-FourRooms,0,0,44,152.979
DQN,MiniGrid-FourRooms,78,0,44,127.851
DQN,MiniGrid-FourRooms,63,0,44,126.922
DQN,MiniGrid-FourRooms,33,0,44,151.868
DQN,MiniGrid-FourRooms,30,0,44,127.695
DQN,MiniGrid-FourRooms,75,0,44,134.641
DQN,MiniGrid-FourRooms,15,0,44,116.235
DQN,MiniGrid-FourRooms,27,0,44,118.04
DQN,MiniGrid-FourRooms,84,0,44,124.914
DQN,MiniGrid-FourRooms,12,0,44,148.389
DQN,MiniGrid-FourRooms,42,0,44,116.952
DQN,MiniGrid-FourRooms,87,0,44,128.305
DQN,MiniGrid-FourRooms,24,0,44,120.201
DQN,MiniGrid-FourRooms,54,0,44,155.962
DQN,MiniGrid-FourRooms,48,0,44,150.158
DQN,MiniGrid-FourRooms,57,0,44,128.315
DQN,MiniGrid-FourRooms,18,0,44,118.417
DQN,MiniGrid-FourRooms,51,0,44,121.089
DQN,MiniGrid-FourRooms,21,0,44,119.781
DQN,MiniGrid-FourRooms,74,2,44,150.166
DQN,MiniGrid-FourRooms,62,2,44,134.824
DQN,MiniGrid-FourRooms,86,2,44,117.448
DQN,MiniGrid-FourRooms,71,2,44,116.126
DQN,MiniGrid-FourRooms,68,2,44,148.323
DQN,MiniGrid-FourRooms,8,2,44,117.1
DQN,MiniGrid-FourRooms,80,2,44,128.153
DQN,MiniGrid-FourRooms,38,2,44,126.328
DQN,MiniGrid-FourRooms,77,2,44,126.69
DQN,MiniGrid-FourRooms,20,2,44,117.612
DQN,MiniGrid-FourRooms,5,2,44,128.959
DQN,MiniGrid-FourRooms,23,2,44,116.163
DQN,MiniGrid-FourRooms,56,2,44,149.928
DQN,MiniGrid-FourRooms,50,2,44,149.864
DQN,MiniGrid-FourRooms,2,2,44,151.505
DQN,MiniGrid-FourRooms,89,2,44,135.973
DQN,MiniGrid-FourRooms,53,2,44,115.847
DQN,MiniGrid-FourRooms,11,2,44,152.165
DQN,MiniGrid-FourRooms,65,2,44,126.486
DQN,MiniGrid-FourRooms,17,2,44,119.069
DQN,MiniGrid-FourRooms,35,2,44,148.011
DQN,MiniGrid-FourRooms,32,2,44,129.154
DQN,MiniGrid-FourRooms,59,2,44,128.222
DQN,MiniGrid-FourRooms,26,2,44,118.821
DQN,MiniGrid-FourRooms,92,2,44,119.626
DQN,MiniGrid-FourRooms,41,2,44,122.029
DQN,MiniGrid-FourRooms,95,2,44,128.427
DQN,MiniGrid-FourRooms,14,2,44,151.508
DQN,MiniGrid-FourRooms,44,2,44,120.489
DQN,MiniGrid-FourRooms,83,2,44,116.374
DQN,MiniGrid-FourRooms,47,2,44,153.764
DQN,MiniGrid-FourRooms,29,2,44,119.017
DQN,MiniGrid-FourRooms,22,1,44,120.534
DQN,MiniGrid-FourRooms,37,1,44,127.795
DQN,MiniGrid-FourRooms,94,1,44,136.55
DQN,MiniGrid-FourRooms,64,1,44,126.483
DQN,MiniGrid-FourRooms,16,1,44,119.053
DQN,MiniGrid-FourRooms,70,1,44,123.316
DQN,MiniGrid-FourRooms,10,1,44,151.407
DQN,MiniGrid-FourRooms,25,1,44,116.341
DQN,MiniGrid-FourRooms,49,1,44,150.851
DQN,MiniGrid-FourRooms,85,1,44,116.873
DQN,MiniGrid-FourRooms,58,1,44,133.746
DQN,MiniGrid-FourRooms,34,1,44,147.259
DQN,MiniGrid-FourRooms,31,1,44,132.256
DQN,MiniGrid-FourRooms,76,1,44,128.372
DQN,MiniGrid-FourRooms,7,1,44,117.547
DQN,MiniGrid-FourRooms,19,1,44,118.353
DQN,MiniGrid-FourRooms,40,1,44,117.942
DQN,MiniGrid-FourRooms,88,1,44,128.499
DQN,MiniGrid-FourRooms,13,1,44,151.726
DQN,MiniGrid-FourRooms,73,1,44,149.546
DQN,MiniGrid-FourRooms,4,1,44,130.45
DQN,MiniGrid-FourRooms,43,1,44,119.932
DQN,MiniGrid-FourRooms,61,1,44,127.909
DQN,MiniGrid-FourRooms,91,1,44,118.279
DQN,MiniGrid-FourRooms,67,1,44,148.232
DQN,MiniGrid-FourRooms,55,1,44,150.035
DQN,MiniGrid-FourRooms,46,1,44,151.604
DQN,MiniGrid-FourRooms,52,1,44,115.965
DQN,MiniGrid-FourRooms,79,1,44,134.822
DQN,MiniGrid-FourRooms,82,1,44,116.153
DQN,MiniGrid-FourRooms,28,1,44,116.78
DQN,MiniGrid-FourRooms,1,1,44,150.679
PPO,CartPole-v1,39,0,43,6.197
PPO,CartPole-v1,69,0,43,6.637
PPO,CartPole-v1,66,0,43,6.092
PPO,CartPole-v1,93,0,43,6.386
PPO,CartPole-v1,9,0,43,6.633
PPO,CartPole-v1,81,0,43,6.597
PPO,CartPole-v1,60,0,43,6.148
PPO,CartPole-v1,6,0,43,6.134
PPO,CartPole-v1,45,0,43,6.168
PPO,CartPole-v1,3,0,43,6.146
PPO,CartPole-v1,90,0,43,6.655
PPO,CartPole-v1,36,0,43,6.059
PPO,CartPole-v1,72,0,43,6.466
PPO,CartPole-v1,0,0,43,8.16
PPO,CartPole-v1,78,0,43,6.182
PPO,CartPole-v1,63,0,43,6.409
PPO,CartPole-v1,33,0,43,6.352
PPO,CartPole-v1,30,0,43,6.331
PPO,CartPole-v1,75,0,43,6.429
PPO,CartPole-v1,15,0,43,6.204
PPO,CartPole-v1,27,0,43,6.571
PPO,CartPole-v1,84,0,43,6.429
PPO,CartPole-v1,12,0,43,6.36
PPO,CartPole-v1,42,0,43,6.981
PPO,CartPole-v1,87,0,43,6.402
PPO,CartPole-v1,24,0,43,6.354
PPO,CartPole-v1,54,0,43,6.652
PPO,CartPole-v1,48,0,43,6.658
PPO,CartPole-v1,57,0,43,6.355
PPO,CartPole-v1,18,0,43,6.135
PPO,CartPole-v1,51,0,43,6.075
PPO,CartPole-v1,21,0,43,6.634
PPO,CartPole-v1,74,2,43,6.452
PPO,CartPole-v1,62,2,43,6.768
PPO,CartPole-v1,86,2,43,7.321
PPO,CartPole-v1,71,2,43,6.647
PPO,CartPole-v1,68,2,43,6.094
PPO,CartPole-v1,8,2,43,6.098
PPO,CartPole-v1,80,2,43,6.141
PPO,CartPole-v1,38,2,43,6.123
PPO,CartPole-v1,77,2,43,6.46
PPO,CartPole-v1,20,2,43,6.503
PPO,CartPole-v1,5,2,43,6.388
PPO,CartPole-v1,23,2,43,6.567
PPO,CartPole-v1,56,2,43,6.607
PPO,CartPole-v1,50,2,43,6.58
PPO,CartPole-v1,2,2,43,6.369
PPO,CartPole-v1,89,2,43,6.367
PPO,CartPole-v1,53,2,43,6.108
PPO,CartPole-v1,11,2,43,6.411
PPO,CartPole-v1,65,2,43,6.403
PPO,CartPole-v1,17,2,43,6.094
PPO,CartPole-v1,35,2,43,6.412
PPO,CartPole-v1,32,2,43,6.39
PPO,CartPole-v1,59,2,43,6.397
PPO,CartPole-v1,26,2,43,6.808
PPO,CartPole-v1,92,2,43,6.672
PPO,CartPole-v1,41,2,43,6.169
PPO,CartPole-v1,95,2,43,6.387
PPO,CartPole-v1,14,2,43,6.683
PPO,CartPole-v1,44,2,43,6.439
PPO,CartPole-v1,83,2,43,6.742
PPO,CartPole-v1,47,2,43,6.097
PPO,CartPole-v1,29,2,43,6.586
PPO,CartPole-v1,22,1,43,6.615
PPO,CartPole-v1,37,1,43,6.112
PPO,CartPole-v1,94,1,43,6.444
PPO,CartPole-v1,64,1,43,6.396
PPO,CartPole-v1,16,1,43,6.152
PPO,CartPole-v1,70,1,43,6.658
PPO,CartPole-v1,10,1,43,6.372
PPO,CartPole-v1,25,1,43,6.323
PPO,CartPole-v1,49,1,43,6.563
PPO,CartPole-v1,85,1,43,6.362
PPO,CartPole-v1,58,1,43,6.376
PPO,CartPole-v1,34,1,43,6.821
PPO,CartPole-v1,31,1,43,6.39
PPO,CartPole-v1,76,1,43,6.423
PPO,CartPole-v1,7,1,43,6.137
PPO,CartPole-v1,19,1,43,6.117
PPO,CartPole-v1,40,1,43,6.165
PPO,CartPole-v1,88,1,43,6.445
PPO,CartPole-v1,13,1,43,6.352
PPO,CartPole-v1,73,1,43,7.156
PPO,CartPole-v1,4,1,43,6.141
PPO,CartPole-v1,43,1,43,6.355
PPO,CartPole-v1,61,1,43,6.196
PPO,CartPole-v1,91,1,43,6.6
PPO,CartPole-v1,67,1,43,6.085
PPO,CartPole-v1,55,1,43,6.575
PPO,CartPole-v1,46,1,43,6.172
PPO,CartPole-v1,52,1,43,6.744
PPO,CartPole-v1,79,1,43,6.149
PPO,CartPole-v1,82,1,43,6.571
PPO,CartPole-v1,28,1,43,6.591
PPO,CartPole-v1,1,1,43,6.592
PPO,CartPole-v1,39,0,42,10.406
PPO,CartPole-v1,69,0,42,11.897
PPO,CartPole-v1,66,0,42,11.956
PPO,CartPole-v1,93,0,42,11.369
PPO,CartPole-v1,9,0,42,10.066
PPO,CartPole-v1,81,0,42,12.329
PPO,CartPole-v1,60,0,42,11.907
PPO,CartPole-v1,6,0,42,9.418
PPO,CartPole-v1,45,0,42,11.157
PPO,CartPole-v1,3,0,42,10.116
PPO,CartPole-v1,90,0,42,11.99
PPO,CartPole-v1,36,0,42,10.092
PPO,CartPole-v1,72,0,42,11.419
PPO,CartPole-v1,0,0,42,10.141
PPO,CartPole-v1,78,0,42,12.319
PPO,CartPole-v1,63,0,42,11.683
PPO,CartPole-v1,33,0,42,9.714
PPO,CartPole-v1,30,0,42,10.156
PPO,CartPole-v1,75,0,42,11.806
PPO,CartPole-v1,15,0,42,9.435
PPO,CartPole-v1,27,0,42,10.271
PPO,CartPole-v1,84,0,42,12.045
PPO,CartPole-v1,12,0,42,9.176
PPO,CartPole-v1,42,0,42,10.316
PPO,CartPole-v1,87,0,42,11.628
PPO,CartPole-v1,24,0,42,10.642
PPO,CartPole-v1,54,0,42,11.938
PPO,CartPole-v1,48,0,42,12.009
PPO,CartPole-v1,57,0,42,11.03
PPO,CartPole-v1,18,0,42,9.762
PPO,CartPole-v1,51,0,42,12.354
PPO,CartPole-v1,21,0,42,10.37
PPO,CartPole-v1,74,2,42,11.578
PPO,CartPole-v1,62,2,42,12.015
PPO,CartPole-v1,86,2,42,12.347
PPO,CartPole-v1,71,2,42,11.758
PPO,CartPole-v1,68,2,42,12.154
PPO,CartPole-v1,8,2,42,9.579
PPO,CartPole-v1,80,2,42,12.042
PPO,CartPole-v1,38,2,42,10.287
PPO,CartPole-v1,77,2,42,11.68
PPO,CartPole-v1,20,2,42,10.16
PPO,CartPole-v1,5,2,42,10.083
PPO,CartPole-v1,23,2,42,10.396
PPO,CartPole-v1,56,2,42,12.543
PPO,CartPole-v1,50,2,42,12.367
PPO,CartPole-v1,2,2,42,10.132
PPO,CartPole-v1,89,2,42,11.782
PPO,CartPole-v1,53,2,42,12.283
PPO,CartPole-v1,11,2,42,9.586
PPO,CartPole-v1,65,2,42,11.815
PPO,CartPole-v1,17,2,42,9.461
PPO,CartPole-v1,35,2,42,9.651
PPO,CartPole-v1,32,2,42,10.091
PPO,CartPole-v1,59,2,42,11.623
PPO,CartPole-v1,26,2,42,10.556
PPO,CartPole-v1,92,2,42,11.745
PPO,CartPole-v1,41,2,42,10.377
PPO,CartPole-v1,95,2,42,11.401
PPO,CartPole-v1,14,2,42,9.141
PPO,CartPole-v1,44,2,42,12.268
PPO,CartPole-v1,83,2,42,11.964
PPO,CartPole-v1,47,2,42,11.923
PPO,CartPole-v1,29,2,42,10.287
PPO,CartPole-v1,22,1,42,10.157
PPO,CartPole-v1,37,1,42,10.092
PPO,CartPole-v1,94,1,42,11.504
PPO,CartPole-v1,64,1,42,11.51
PPO,CartPole-v1,16,1,42,9.519
PPO,CartPole-v1,70,1,42,11.569
PPO,CartPole-v1,10,1,42,9.686
PPO,CartPole-v1,25,1,42,10.309
PPO,CartPole-v1,49,1,42,12.219
PPO,CartPole-v1,85,1,42,12.13
PPO,CartPole-v1,58,1,42,11.526
PPO,CartPole-v1,34,1,42,9.632
PPO,CartPole-v1,31,1,42,10.206
PPO,CartPole-v1,76,1,42,11.923
PPO,CartPole-v1,7,1,42,9.498
PPO,CartPole-v1,19,1,42,9.734
PPO,CartPole-v1,40,1,42,10.331
PPO,CartPole-v1,88,1,42,12.215
PPO,CartPole-v1,13,1,42,9.125
PPO,CartPole-v1,73,1,42,11.818
PPO,CartPole-v1,4,1,42,10.088
PPO,CartPole-v1,43,1,42,10.375
PPO,CartPole-v1,61,1,42,12.126
PPO,CartPole-v1,91,1,42,11.663
PPO,CartPole-v1,67,1,42,12.136
PPO,CartPole-v1,55,1,42,12.643
PPO,CartPole-v1,46,1,42,12.136
PPO,CartPole-v1,52,1,42,11.903
PPO,CartPole-v1,79,1,42,12.244
PPO,CartPole-v1,82,1,42,12.212
PPO,CartPole-v1,28,1,42,10.064
PPO,CartPole-v1,1,1,42,10.143
PPO,CartPole-v1,39,0,44,6.136
PPO,CartPole-v1,69,0,44,6.654
PPO,CartPole-v1,66,0,44,6.162
PPO,CartPole-v1,93,0,44,6.118
PPO,CartPole-v1,9,0,44,6.842
PPO,CartPole-v1,81,0,44,6.136
PPO,CartPole-v1,60,0,44,6.338
PPO,CartPole-v1,6,0,44,6.106
PPO,CartPole-v1,45,0,44,6.312
PPO,CartPole-v1,3,0,44,6.637
PPO,CartPole-v1,90,0,44,6.083
PPO,CartPole-v1,36,0,44,6.39
PPO,CartPole-v1,72,0,44,6.344
PPO,CartPole-v1,0,0,44,7.775
PPO,CartPole-v1,78,0,44,6.522
PPO,CartPole-v1,63,0,44,6.107
PPO,CartPole-v1,33,0,44,6.653
PPO,CartPole-v1,30,0,44,6.049
PPO,CartPole-v1,75,0,44,6.394
PPO,CartPole-v1,15,0,44,6.083
PPO,CartPole-v1,27,0,44,6.595
PPO,CartPole-v1,84,0,44,6.353
PPO,CartPole-v1,12,0,44,6.597
PPO,CartPole-v1,42,0,44,6.95
PPO,CartPole-v1,87,0,44,6.63
PPO,CartPole-v1,24,0,44,6.375
PPO,CartPole-v1,54,0,44,6.115
PPO,CartPole-v1,48,0,44,6.138
PPO,CartPole-v1,57,0,44,6.359
PPO,CartPole-v1,18,0,44,6.624
PPO,CartPole-v1,51,0,44,6.75
PPO,CartPole-v1,21,0,44,6.108
PPO,CartPole-v1,74,2,44,6.396
PPO,CartPole-v1,62,2,44,6.985
PPO,CartPole-v1,86,2,44,6.391
PPO,CartPole-v1,71,2,44,6.603
PPO,CartPole-v1,68,2,44,6.134
PPO,CartPole-v1,8,2,44,6.14
PPO,CartPole-v1,80,2,44,6.662
PPO,CartPole-v1,38,2,44,6.351
PPO,CartPole-v1,77,2,44,6.37
PPO,CartPole-v1,20,2,44,6.969
PPO,CartPole-v1,5,2,44,6.798
PPO,CartPole-v1,23,2,44,6.144
PPO,CartPole-v1,56,2,44,6.129
PPO,CartPole-v1,50,2,44,6.129
PPO,CartPole-v1,2,2,44,6.121
PPO,CartPole-v1,89,2,44,6.596
PPO,CartPole-v1,53,2,44,6.16
PPO,CartPole-v1,11,2,44,6.573
PPO,CartPole-v1,65,2,44,6.122
PPO,CartPole-v1,17,2,44,6.092
PPO,CartPole-v1,35,2,44,6.619
PPO,CartPole-v1,32,2,44,6.091
PPO,CartPole-v1,59,2,44,6.35
PPO,CartPole-v1,26,2,44,6.773
PPO,CartPole-v1,92,2,44,6.111
PPO,CartPole-v1,41,2,44,6.126
PPO,CartPole-v1,95,2,44,6.101
PPO,CartPole-v1,14,2,44,6.886
PPO,CartPole-v1,44,2,44,6.393
PPO,CartPole-v1,83,2,44,6.145
PPO,CartPole-v1,47,2,44,6.404
PPO,CartPole-v1,29,2,44,6.578
PPO,CartPole-v1,22,1,44,6.135
PPO,CartPole-v1,37,1,44,6.359
PPO,CartPole-v1,94,1,44,6.129
PPO,CartPole-v1,64,1,44,6.063
PPO,CartPole-v1,16,1,44,6.055
PPO,CartPole-v1,70,1,44,6.628
PPO,CartPole-v1,10,1,44,6.579
PPO,CartPole-v1,25,1,44,6.363
PPO,CartPole-v1,49,1,44,6.175
PPO,CartPole-v1,85,1,44,6.37
PPO,CartPole-v1,58,1,44,6.37
PPO,CartPole-v1,34,1,44,6.605
PPO,CartPole-v1,31,1,44,6.127
PPO,CartPole-v1,76,1,44,6.372
PPO,CartPole-v1,7,1,44,6.096
PPO,CartPole-v1,19,1,44,6.596
PPO,CartPole-v1,40,1,44,6.145
PPO,CartPole-v1,88,1,44,6.61
PPO,CartPole-v1,13,1,44,6.552
PPO,CartPole-v1,73,1,44,7.077
PPO,CartPole-v1,4,1,44,6.546
PPO,CartPole-v1,43,1,44,6.345
PPO,CartPole-v1,61,1,44,6.333
PPO,CartPole-v1,91,1,44,6.075
PPO,CartPole-v1,67,1,44,6.153
PPO,CartPole-v1,55,1,44,6.101
PPO,CartPole-v1,46,1,44,6.36
PPO,CartPole-v1,52,1,44,6.149
PPO,CartPole-v1,79,1,44,6.669
PPO,CartPole-v1,82,1,44,6.155
PPO,CartPole-v1,28,1,44,6.536
PPO,CartPole-v1,1,1,44,6.307
PPO,halfcheetah,39,0,43,620.275
PPO,halfcheetah,69,0,43,658.25
PPO,halfcheetah,66,0,43,634.993
PPO,halfcheetah,93,0,43,625.391
PPO,halfcheetah,9,0,43,663.855
PPO,halfcheetah,81,0,43,656.615
PPO,halfcheetah,60,0,43,631.077
PPO,halfcheetah,6,0,43,619.458
PPO,halfcheetah,45,0,43,636.509
PPO,halfcheetah,3,0,43,623.502
PPO,halfcheetah,90,0,43,656.65
PPO,halfcheetah,36,0,43,631.163
PPO,halfcheetah,72,0,43,636.344
PPO,halfcheetah,0,0,43,646.67
PPO,halfcheetah,78,0,43,626.665
PPO,halfcheetah,63,0,43,644.644
PPO,halfcheetah,33,0,43,617.724
PPO,halfcheetah,30,0,43,616.962
PPO,halfcheetah,75,0,43,633.135
PPO,halfcheetah,15,0,43,618.699
PPO,halfcheetah,27,0,43,648.517
PPO,halfcheetah,84,0,43,629.13
